11_03_2023_15_10_06,faciesmark,gaussian,0.001,0.025225261226296425,35.98152160644531,0.8762686848640442,0.01554806623607874,40.0485954284668,0.947283148765564,0.04865086078643799,30.32694435119629,0.7406859993934631,0.02202153205871582,37.13530731201172,0.9034917950630188
11_03_2023_15_16_52,faciesmark,gaussian,0.01,0.07975558936595917,25.982988357543945,0.4935762286186218,0.03316684812307358,33.38632583618164,0.8344519734382629,0.0521540530025959,29.69464874267578,0.7133340835571289,0.05419079586863518,29.230409622192383,0.661361813545227
11_03_2023_15_24_07,faciesmark,gaussian,0.025,0.12606880068778992,22.00674057006836,0.30265307426452637,0.04389306530356407,30.93817901611328,0.7617977857589722,0.05969685688614845,28.441843032836914,0.6508725881576538,0.072118379175663,26.678503036499023,0.5374162197113037
11_03_2023_15_30_50,faciesmark,gaussian,0.05,0.1781396120786667,19.0076847076416,0.18570350110530853,0.05438639223575592,29.06757926940918,0.689942479133606,0.07318046689033508,26.587669372558594,0.5444881319999695,0.0864047184586525,25.05880355834961,0.4515168368816376
11_03_2023_15_37_43,faciesmark,gaussian,0.1,0.25092604756355286,16.055980682373047,0.10437336564064026,0.0676255151629448,27.16621208190918,0.6021842956542969,0.09322262555360794,24.45952606201172,0.4085715413093567,0.10134819895029068,23.65650177001953,0.3720036447048187
11_03_2023_15_44_53,faciesmark,gaussian,0.25,0.38416120409965515,12.520463943481445,0.046308733522892,0.09129095822572708,24.562082290649414,0.4530395567417145,0.12321926653385162,22.096036911010742,0.25363269448280334,0.12198074907064438,22.018722534179688,0.2740072011947632
11_03_2023_15_52_15,faciesmark,gaussian,0.5,0.5028141140937805,10.438478469848633,0.02702629566192627,0.11638174206018448,22.47454261779785,0.30578330159187317,0.14434218406677246,20.68056869506836,0.1672133505344391,0.13829685747623444,20.89690589904785,0.195901021361351
11_03_2023_15_59_43,faciesmark,mixed,0.0,0.26492583751678467,15.761736869812012,0.18367615342140198,0.15975792706012726,20.056472778320312,0.5620178580284119,0.1661490648984909,19.44264030456543,0.44609230756759644,0.16739197075366974,19.649967193603516,0.3887869417667389
11_03_2023_16_06_29,faciesmark,poisson,0.05,0.0580618716776371,29.04137420654297,0.6363336443901062,0.05056773126125336,30.938657760620117,0.7180212140083313,0.06394170224666595,28.068546295166016,0.5861322283744812,0.05405835062265396,29.85677719116211,0.6734430193901062
11_03_2023_16_25_54,stdata12,poisson,0.05,0.058068692684173584,28.544193267822266,0.7557345032691956,0.05788728594779968,28.578344345092773,0.7515053153038025,0.07923861593008041,25.526269912719727,0.6267936825752258,0.06264606863260269,27.78074073791504,0.7221173048019409
11_03_2023_16_26_14,stdata12,gaussian,0.001,0.025230184197425842,35.48396301269531,0.9312198758125305,0.03142925351858139,33.298030853271484,0.897533118724823,0.06651566177606583,26.895797729492188,0.7111560106277466,0.03708866611123085,32.102970123291016,0.8727483749389648
11_03_2023_16_26_35,stdata12,gaussian,0.01,0.0797845721244812,25.48399543762207,0.6703886389732361,0.05645152926445007,28.266263961791992,0.7600011825561523,0.07198377698659897,26.235485076904297,0.6781875491142273,0.0713682621717453,26.392940521240234,0.67679363489151
11_03_2023_16_26_55,stdata12,gaussian,0.025,0.12614615261554718,21.5052433013916,0.48192328214645386,0.07111375033855438,26.253908157348633,0.6772139668464661,0.08098763227462769,25.24788475036621,0.625850260257721,0.09417647123336792,24.014070510864258,0.5454221963882446
11_03_2023_16_27_17,stdata12,gaussian,0.05,0.17833097279071808,18.5019474029541,0.33409497141838074,0.08385778963565826,24.844518661499023,0.6063566207885742,0.09603821486234665,23.81086540222168,0.5463367700576782,0.11475878953933716,22.341415405273438,0.43493586778640747
11_03_2023_16_27_38,stdata12,gaussian,0.1,0.2511548101902008,15.559736251831055,0.2098388671875,0.09954451769590378,23.409549713134766,0.5211926102638245,0.11944699287414551,21.998483657836914,0.42294758558273315,0.13690681755542755,20.873565673828125,0.3239624798297882
11_03_2023_16_28_02,stdata12,gaussian,0.25,0.3833411633968353,12.057230949401855,0.1059652715921402,0.1281568706035614,21.387638092041016,0.36674827337265015,0.15487423539161682,19.911575317382812,0.2425045222043991,0.16509148478507996,19.397226333618164,0.1862296760082245
11_03_2023_16_28_23,stdata12,gaussian,0.5,0.5009366273880005,9.973261833190918,0.06801744550466537,0.16107133030891418,19.682628631591797,0.19768646359443665,0.17866027355194092,18.788204193115234,0.14195850491523743,0.1857660859823227,18.52802085876465,0.09035266935825348
11_03_2023_16_28_45,stdata12,mixed,0.0,0.28414517641067505,14.74528980255127,0.3262167274951935,0.1913149058818817,18.386104583740234,0.5342037677764893,0.2126816064119339,17.336503982543945,0.46872571110725403,0.1880640834569931,18.322154998779297,0.4684944152832031
11_03_2023_16_29_06,stdata12,poisson,0.05,0.058068692684173584,28.544193267822266,0.7557345032691956,0.05788728594779968,28.578344345092773,0.7515053749084473,0.07923861593008041,25.526269912719727,0.6267936825752258,0.06264606863260269,27.78074073791504,0.7221173048019409
11_03_2023_16_29_27,faciesmark,truly_random,0.0,0.14081355929374695,18.682205200195312,0.5275030732154846,0.07089752703905106,25.053571701049805,0.7324575185775757,0.0924944132566452,23.655136108398438,0.5661090612411499,0.07927311956882477,24.152772903442383,0.6354259848594666
11_03_2023_16_36_31,interpretation,truly_random,0.0,0.15296176075935364,15.6043119430542,0.5413230657577515,0.08414577692747116,21.8901309967041,0.6502173542976379,0.10700539499521255,20.348617553710938,0.5014999508857727,0.09071312844753265,21.200294494628906,0.5833340287208557
11_03_2023_16_49_58,stdata12,truly_random,0.0,0.14396297931671143,18.445331573486328,0.6132639646530151,0.09775829315185547,22.282939910888672,0.7229360342025757,0.12370850890874863,20.876577377319336,0.5942789912223816,0.10206691920757294,21.94461441040039,0.6721825003623962
11_03_2023_16_50_19,interpretation,gaussian,0.001,0.025230173021554947,33.298255920410156,0.9026796817779541,0.028030775487422943,32.1651725769043,0.8781893253326416,0.0682452991604805,24.573566436767578,0.6164041757583618,0.03389570489525795,30.70469093322754,0.843783974647522
11_03_2023_17_03_45,interpretation,gaussian,0.01,0.07978484779596329,23.298255920410156,0.5904058218002319,0.051240548491477966,26.926584243774414,0.716693103313446,0.07104029506444931,24.252273559570312,0.5958755016326904,0.06650730967521667,24.832792282104492,0.6086329221725464/n11_03_2023_17_17_36,interpretation,gaussian,0.025,0.12615031003952026,19.3189754486084,0.4038947522640228,0.06443677842617035,24.940622329711914,0.624668538570404,0.07738924026489258,23.54962158203125,0.5567679405212402,0.08714481443166733,22.522197723388672,0.467018723487854
11_03_2023_17_30_50,interpretation,gaussian,0.05,0.1783759444952011,16.312015533447266,0.2646328806877136,0.07632729411125183,23.501956939697266,0.5439426302909851,0.09021561592817307,22.268138885498047,0.4778149425983429,0.10477069020271301,20.966176986694336,0.3566298484802246
11_03_2023_17_44_15,interpretation,gaussian,0.1,0.251596063375473,13.349371910095215,0.15802747011184692,0.09111479669809341,22.032033920288086,0.4451586604118347,0.11074253171682358,20.549482345581055,0.34651270508766174,0.1222626268863678,19.68415641784668,0.25639402866363525
11_03_2023_17_57_21,interpretation,gaussian,0.25,0.38582679629325867,9.807616233825684,0.07640548050403595,0.11879527568817139,19.954158782958984,0.26684004068374634,0.13852621614933014,18.696962356567383,0.1840411126613617,0.14327742159366608,18.441499710083008,0.1363120675086975
11_03_2023_18_10_29,interpretation,gaussian,0.5,0.5049924254417419,7.734253883361816,0.04849778115749359,0.14289018511772156,18.593454360961914,0.12608298659324646,0.15360116958618164,17.866622924804688,0.11420436203479767,0.15716490149497986,17.77195167541504,0.06157750263810158
11_03_2023_18_23_43,interpretation,mixed,0.0,0.26728230714797974,12.967122077941895,0.25996682047843933,0.1603640615940094,17.599576950073242,0.5118842124938965,0.16796958446502686,16.959217071533203,0.4600731134414673,0.16042283177375793,17.385732650756836,0.4194920063018799
11_03_2023_18_37_54,interpretation,poisson,0.05,0.05806872993707657,26.358488082885742,0.6853663921356201,0.05587448552250862,26.79472541809082,0.6903946399688721,0.0797731801867485,23.318506240844727,0.5052497982978821,0.060648590326309204,25.924331665039062,0.6505758762359619
